company,period,product,parent_product,geography,user_class,user_segment,revenue,users,arpu,impressions,clicks,ctr,cpc,cpm,rpm,revenue_per_click,revenue_per_impression
Alphabet,2025-Q4,Search,Advertising,APAC,advertiser,smb_advertiser,3716.9999999999995,67784603.35915421,,75857142857.14285,2655000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2025-Q4,Search,Advertising,APAC,advertiser,agency_advertiser,1062.0,15467401.86172572,,13275000000.0,531000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Search,Advertising,LATAM,advertiser,enterprise_advertiser,1622.5000000000002,18400871.31985804,,12876984126.98413,579464285.7142859,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q4,Search,Advertising,LATAM,advertiser,smb_advertiser,1032.5,18592424.10176962,,21071428571.42857,737500000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Search,Advertising,LATAM,advertiser,agency_advertiser,295.0,4014595.0934608798,,3687500000.0,147500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Search,Advertising,ROW,advertiser,enterprise_advertiser,2271.5,21478801.809384998,,18027777777.77778,811250000.0,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Search,Advertising,ROW,advertiser,smb_advertiser,1445.5,31642824.650814112,,29500000000.0,1032500000.0000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Search,Advertising,ROW,advertiser,agency_advertiser,413.0,7612260.308323806,,5162500000.0,206500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,YouTube_Ads,Advertising,US,advertiser,enterprise_advertiser,2598.75,37836310.663545996,,20625000000.0,928125000.0,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,YouTube_Ads,Advertising,US,advertiser,smb_advertiser,1653.75,33227023.288188476,,33749999999.999996,1181250000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q4,YouTube_Ads,Advertising,US,advertiser,agency_advertiser,472.5,10095476.486147856,,5906250000.0,236250000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,YouTube_Ads,Advertising,EU,advertiser,enterprise_advertiser,1155.0,13428617.992234627,,9166666666.666668,412500000.0,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q4,YouTube_Ads,Advertising,EU,advertiser,smb_advertiser,735.0,15700673.475394575,,15000000000.0,525000000.00000006,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,YouTube_Ads,Advertising,EU,advertiser,agency_advertiser,210.0,2982130.0565311876,,2625000000.0,105000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,YouTube_Ads,Advertising,APAC,advertiser,enterprise_advertiser,1270.5,13962045.720548235,,10083333333.333334,453750000.0,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,YouTube_Ads,Advertising,APAC,advertiser,smb_advertiser,808.5,20421429.238412473,,16499999999.999998,577500000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q4,YouTube_Ads,Advertising,APAC,advertiser,agency_advertiser,231.0,3577620.408700922,,2887500000.0,115500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,YouTube_Ads,Advertising,LATAM,advertiser,enterprise_advertiser,346.5,3902604.647559429,,2750000000.0000005,123750000.00000001,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q4,YouTube_Ads,Advertising,LATAM,advertiser,smb_advertiser,220.5,4544441.844829977,,4500000000.0,157500000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,YouTube_Ads,Advertising,LATAM,advertiser,agency_advertiser,63.0,1036166.9929725059,,787500000.0,31500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,YouTube_Ads,Advertising,ROW,advertiser,enterprise_advertiser,404.2500000000001,5609981.865300828,,3208333333.333335,144375000.00000006,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q4,YouTube_Ads,Advertising,ROW,advertiser,smb_advertiser,257.25,7474667.46721714,,5249999999.999999,183750000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q4,YouTube_Ads,Advertising,ROW,advertiser,agency_advertiser,73.50000000000001,1083877.6129618518,,918750000.0000001,36750000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Network,Advertising,US,advertiser,enterprise_advertiser,1562.0000000000002,23331882.181536518,,12396825396.8254,557857142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Network,Advertising,US,advertiser,smb_advertiser,993.9999999999999,18003512.714051183,,20285714285.714283,710000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Network,Advertising,US,advertiser,agency_advertiser,284.0,4248569.359355164,,3550000000.0,142000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Network,Advertising,EU,advertiser,enterprise_advertiser,976.2500000000001,9468427.70823393,,7748015873.015874,348660714.2857143,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Network,Advertising,EU,advertiser,smb_advertiser,621.25,14925795.503999757,,12678571428.571428,443750000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Network,Advertising,EU,advertiser,agency_advertiser,177.5,3006548.6116011655,,2218750000.0,88750000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Network,Advertising,APAC,advertiser,enterprise_advertiser,781.0000000000001,12062970.816061014,,6198412698.4127,278928571.42857146,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Network,Advertising,APAC,advertiser,smb_advertiser,496.99999999999994,10370288.96416121,,10142857142.857141,355000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Network,Advertising,APAC,advertiser,agency_advertiser,142.0,1925046.844328422,,1775000000.0,71000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Network,Advertising,LATAM,advertiser,enterprise_advertiser,312.40000000000003,4075455.682518009,,2479365079.36508,111571428.5714286,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Network,Advertising,LATAM,advertiser,smb_advertiser,198.79999999999998,4505870.698624977,,4057142857.1428566,142000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Network,Advertising,LATAM,advertiser,agency_advertiser,56.800000000000004,908269.5858649681,,710000000.0000001,28400000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Network,Advertising,ROW,advertiser,enterprise_advertiser,273.3500000000001,3517576.3575808727,,2169444444.444445,97625000.00000003,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Network,Advertising,ROW,advertiser,smb_advertiser,173.95000000000002,5333613.089944925,,3550000000.0000005,124250000.00000003,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Network,Advertising,ROW,advertiser,agency_advertiser,49.70000000000001,661984.242705794,,621250000.0000001,24850000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Cloud,Cloud,US,customer,enterprise,5940.0,11880.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,US,customer,midmarket,2475.0,4950.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,US,customer,smb,1485.0,2970.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,EU,customer,enterprise,2160.0,4320.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,EU,customer,midmarket,900.0,1800.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,EU,customer,smb,540.0,1080.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,APAC,customer,enterprise,1944.0,3888.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,APAC,customer,midmarket,810.0,1620.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,APAC,customer,smb,486.0,972.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,LATAM,customer,enterprise,324.0,648.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,LATAM,customer,midmarket,135.0,270.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,LATAM,customer,smb,81.0,162.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,ROW,customer,enterprise,432.0,864.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,ROW,customer,midmarket,180.0,360.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Cloud,Cloud,ROW,customer,smb,108.0,216.0,500000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,US,consumer,paying_consumer,2800.0,140000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,US,consumer,streaming_consumer,800.0,40000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,US,consumer,free_consumer,80.0,4000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,EU,consumer,paying_consumer,1400.0,70000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,EU,consumer,streaming_consumer,400.0,20000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,EU,consumer,free_consumer,40.0,2000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,APAC,consumer,paying_consumer,840.0,42000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,APAC,consumer,streaming_consumer,240.0,12000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,APAC,consumer,free_consumer,24.0,1200.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,LATAM,consumer,paying_consumer,280.0,14000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,LATAM,consumer,streaming_consumer,80.0,4000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,LATAM,consumer,free_consumer,8.0,400.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,ROW,consumer,paying_consumer,280.0,14000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,ROW,consumer,streaming_consumer,80.0,4000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Subscriptions,Subscriptions_Devices,ROW,consumer,free_consumer,8.0,400.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,US,consumer,paying_consumer,1470.0,73500.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,US,consumer,streaming_consumer,420.0,21000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,US,consumer,free_consumer,42.0,2100.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,EU,consumer,paying_consumer,980.0000000000001,49000.00000000001,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,EU,consumer,streaming_consumer,280.00000000000006,14000.000000000004,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,EU,consumer,free_consumer,28.000000000000004,1400.0000000000002,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,APAC,consumer,paying_consumer,700.0,35000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,APAC,consumer,streaming_consumer,200.0,10000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,APAC,consumer,free_consumer,20.0,1000.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,LATAM,consumer,paying_consumer,175.0,8750.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,LATAM,consumer,streaming_consumer,50.0,2500.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,LATAM,consumer,free_consumer,5.0,250.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,ROW,consumer,paying_consumer,175.0,8750.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,ROW,consumer,streaming_consumer,50.0,2500.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Devices,Subscriptions_Devices,ROW,consumer,free_consumer,5.0,250.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,US,consumer,paying_consumer,125.99999999999999,6299.999999999999,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,US,consumer,streaming_consumer,36.0,1800.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,US,consumer,free_consumer,3.6,180.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,EU,consumer,paying_consumer,42.0,2100.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,EU,consumer,streaming_consumer,12.0,600.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,EU,consumer,free_consumer,1.2,60.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,APAC,consumer,paying_consumer,31.499999999999996,1574.9999999999998,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,APAC,consumer,streaming_consumer,9.0,450.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,APAC,consumer,free_consumer,0.9,45.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,LATAM,consumer,paying_consumer,6.3,315.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,LATAM,consumer,streaming_consumer,1.8,90.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,LATAM,consumer,free_consumer,0.18,9.0,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,ROW,consumer,paying_consumer,4.199999999999999,209.99999999999997,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,ROW,consumer,streaming_consumer,1.2000000000000002,60.00000000000001,20000.0,,,,,,,,
Alphabet,2025-Q4,Other,Other,ROW,consumer,free_consumer,0.12,6.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Search,Advertising,US,advertiser,enterprise_advertiser,16104.000000000002,182364154.18922958,,127809523809.52383,5751428571.428573,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Search,Advertising,US,advertiser,smb_advertiser,10248.0,239557003.63106188,,209142857142.85712,7320000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,Search,Advertising,US,advertiser,agency_advertiser,2928.0,54008222.39525371,,36600000000.0,1464000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Search,Advertising,EU,advertiser,enterprise_advertiser,7381.000000000001,78652662.73188752,,58579365079.3651,2636071428.5714293,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,Search,Advertising,EU,advertiser,smb_advertiser,4697.0,107650815.80418526,,95857142857.14285,3355000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q1,Search,Advertising,EU,advertiser,agency_advertiser,1342.0,24183754.756100647,,16775000000.0,671000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Search,Advertising,APAC,advertiser,enterprise_advertiser,6039.000000000001,67742381.5395022,,47928571428.57144,2156785714.2857146,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,Search,Advertising,APAC,advertiser,smb_advertiser,3842.9999999999995,102400624.47908776,,78428571428.57143,2745000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q1,Search,Advertising,APAC,advertiser,agency_advertiser,1098.0,21063519.543989316,,13725000000.0,549000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Search,Advertising,LATAM,advertiser,enterprise_advertiser,1677.5000000000002,18578789.11042863,,13313492063.492065,599107142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Search,Advertising,LATAM,advertiser,smb_advertiser,1067.5,23668386.48386017,,21785714285.714283,762500000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,Search,Advertising,LATAM,advertiser,agency_advertiser,305.0,5514022.575990122,,3812500000.0,152500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Search,Advertising,ROW,advertiser,enterprise_advertiser,2348.5,21119015.64848524,,18638888888.88889,838750000.0,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Search,Advertising,ROW,advertiser,smb_advertiser,1494.5,37376809.213145755,,30500000000.0,1067500000.0000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q1,Search,Advertising,ROW,advertiser,agency_advertiser,427.0,5792140.407503383,,5337500000.0,213500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,YouTube_Ads,Advertising,US,advertiser,enterprise_advertiser,2673.0,25454044.201239344,,21214285714.285717,954642857.1428572,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,YouTube_Ads,Advertising,US,advertiser,smb_advertiser,1701.0,31286917.346884284,,34714285714.28571,1215000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q1,YouTube_Ads,Advertising,US,advertiser,agency_advertiser,486.0,9628612.788183652,,6075000000.0,243000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,YouTube_Ads,Advertising,EU,advertiser,enterprise_advertiser,1188.0,14304899.097076304,,9428571428.57143,424285714.2857143,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,YouTube_Ads,Advertising,EU,advertiser,smb_advertiser,756.0,22828883.20897898,,15428571428.571426,540000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,YouTube_Ads,Advertising,EU,advertiser,agency_advertiser,216.0,2738848.8533356832,,2700000000.0,108000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,YouTube_Ads,Advertising,APAC,advertiser,enterprise_advertiser,1306.8000000000002,11901939.211117283,,10371428571.428576,466714285.71428585,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,YouTube_Ads,Advertising,APAC,advertiser,smb_advertiser,831.5999999999999,18517714.23984421,,16971428571.42857,594000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q1,YouTube_Ads,Advertising,APAC,advertiser,agency_advertiser,237.60000000000002,3920377.096546428,,2970000000.0000005,118800000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,YouTube_Ads,Advertising,LATAM,advertiser,enterprise_advertiser,356.40000000000003,3851659.574605562,,2828571428.5714293,127285714.28571431,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,YouTube_Ads,Advertising,LATAM,advertiser,smb_advertiser,226.79999999999998,6487485.643088147,,4628571428.571428,162000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q1,YouTube_Ads,Advertising,LATAM,advertiser,agency_advertiser,64.8,837518.3235355782,,810000000.0,32400000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,YouTube_Ads,Advertising,ROW,advertiser,enterprise_advertiser,415.80000000000007,4186503.862399744,,3300000000.000001,148500000.00000003,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,YouTube_Ads,Advertising,ROW,advertiser,smb_advertiser,264.6,6296063.042446258,,5400000000.0,189000000.00000003,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,YouTube_Ads,Advertising,ROW,advertiser,agency_advertiser,75.60000000000001,1597152.177133607,,945000000.0000001,37800000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Network,Advertising,US,advertiser,enterprise_advertiser,1617.0000000000002,18340194.676105127,,12833333333.333336,577500000.0000001,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Network,Advertising,US,advertiser,smb_advertiser,1029.0,32152172.341536,,20999999999.999996,735000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,Network,Advertising,US,advertiser,agency_advertiser,294.0,7250395.0972405,,3675000000.0,147000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Network,Advertising,EU,advertiser,enterprise_advertiser,1010.6250000000001,10241121.304808082,,8020833333.333335,360937500.00000006,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Network,Advertising,EU,advertiser,smb_advertiser,643.125,14229561.37770909,,13124999999.999998,459375000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,Network,Advertising,EU,advertiser,agency_advertiser,183.75,3469216.1561058825,,2296875000.0,91875000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Network,Advertising,APAC,advertiser,enterprise_advertiser,808.5000000000001,9725400.934415337,,6416666666.666668,288750000.00000006,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Network,Advertising,APAC,advertiser,smb_advertiser,514.5,9189791.234328697,,10499999999.999998,367500000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q1,Network,Advertising,APAC,advertiser,agency_advertiser,147.0,2069219.8784527357,,1837500000.0,73500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Network,Advertising,LATAM,advertiser,enterprise_advertiser,323.40000000000003,4584974.804752605,,2566666666.6666675,115500000.00000003,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q1,Network,Advertising,LATAM,advertiser,smb_advertiser,205.79999999999998,6378575.136550651,,4199999999.9999995,147000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q1,Network,Advertising,LATAM,advertiser,agency_advertiser,58.800000000000004,1225711.0052234884,,735000000.0000001,29400000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Network,Advertising,ROW,advertiser,enterprise_advertiser,282.975,3341684.3183209547,,2245833333.3333335,101062500.0,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q1,Network,Advertising,ROW,advertiser,smb_advertiser,180.075,5383559.079132145,,3675000000.0,128625000.00000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q1,Network,Advertising,ROW,advertiser,agency_advertiser,51.45,722634.7811261675,,643125000.0,25725000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q1,Cloud,Cloud,US,customer,enterprise,6240.0,12480.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,US,customer,midmarket,2600.0,5200.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,US,customer,smb,1560.0,3120.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,EU,customer,enterprise,2160.0,4320.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,EU,customer,midmarket,900.0,1800.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,EU,customer,smb,540.0,1080.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,APAC,customer,enterprise,2640.0,5280.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,APAC,customer,midmarket,1100.0,2200.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,APAC,customer,smb,660.0,1320.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,LATAM,customer,enterprise,360.0,720.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,LATAM,customer,midmarket,150.0,300.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,LATAM,customer,smb,90.0,180.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,ROW,customer,enterprise,600.0,1200.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,ROW,customer,midmarket,250.0,500.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Cloud,Cloud,ROW,customer,smb,150.0,300.0,500000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,US,consumer,paying_consumer,2975.0,148750.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,US,consumer,streaming_consumer,850.0,42500.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,US,consumer,free_consumer,85.0,4250.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,EU,consumer,paying_consumer,1487.5,74375.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,EU,consumer,streaming_consumer,425.0,21250.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,EU,consumer,free_consumer,42.5,2125.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,APAC,consumer,paying_consumer,892.5,44625.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,APAC,consumer,streaming_consumer,255.0,12750.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,APAC,consumer,free_consumer,25.5,1275.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,LATAM,consumer,paying_consumer,297.5,14875.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,LATAM,consumer,streaming_consumer,85.0,4250.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,LATAM,consumer,free_consumer,8.5,425.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,ROW,consumer,paying_consumer,297.5,14875.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,ROW,consumer,streaming_consumer,85.0,4250.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Subscriptions,Subscriptions_Devices,ROW,consumer,free_consumer,8.5,425.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,US,consumer,paying_consumer,1058.3999999999999,52919.99999999999,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,US,consumer,streaming_consumer,302.40000000000003,15120.000000000002,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,US,consumer,free_consumer,30.240000000000002,1512.0,20000.000000000004,,,,,,,,
