company,quarter,product_segment,geography,user_segment,revenue_model,active_users,subscription_revenue_usd,ad_revenue_usd,revenue_usd,arpu,ad_impressions,ctr,ad_clicks,cpc,ecpm
FruitTech,2025-Q3,FruitTech_Core,EMEA,Consumer_Premium,subscription,3834648,133969578.36,,133969578.36,34.94,,,,,
FruitTech,2025-Q4,FruitTech_Core,EMEA,Consumer_Premium,subscription,4032541,135614323.24,,135614323.24,33.63,,,,,
FruitTech,2026-Q1,FruitTech_Core,EMEA,Consumer_Premium,subscription,3737074,123928515.79,,123928515.79,33.16,,,,,
FruitTech,2026-Q2,FruitTech_Core,EMEA,Consumer_Premium,subscription,3918327,133059952.8,,133059952.8,33.96,,,,,
FruitTech,2025-Q2,FruitTech_Core,EMEA,Enterprise_SMB,subscription,102088,35818572.62,,35818572.62,350.86,,,,,
FruitTech,2025-Q3,FruitTech_Core,EMEA,Enterprise_SMB,subscription,100608,35603737.15,,35603737.15,353.89,,,,,
FruitTech,2025-Q4,FruitTech_Core,EMEA,Enterprise_SMB,subscription,102125,36839961.83,,36839961.83,360.73,,,,,
FruitTech,2026-Q1,FruitTech_Core,EMEA,Enterprise_SMB,subscription,97430,34591678.58,,34591678.58,355.04,,,,,
FruitTech,2026-Q2,FruitTech_Core,EMEA,Enterprise_SMB,subscription,103404,37226590.81,,37226590.81,360.01,,,,,
FruitTech,2025-Q2,FruitTech_Core,EMEA,Enterprise_Corp,subscription,10854,398773773.36,,398773773.36,36739.8,,,,,
FruitTech,2025-Q3,FruitTech_Core,EMEA,Enterprise_Corp,subscription,11674,417362750.89,,417362750.89,35751.48,,,,,
FruitTech,2025-Q4,FruitTech_Core,EMEA,Enterprise_Corp,subscription,11337,400334961.83,,400334961.83,35312.25,,,,,
FruitTech,2026-Q1,FruitTech_Core,EMEA,Enterprise_Corp,subscription,11539,405824937.07,,405824937.07,35169.85,,,,,
FruitTech,2026-Q2,FruitTech_Core,EMEA,Enterprise_Corp,subscription,11367,412211666.71,,412211666.71,36263.89,,,,,
FruitTech,2025-Q2,FruitTech_Core,EMEA,Advertiser,advertiser,2231,,10404043.36,10404043.36,4663.4,985231379.0,0.0097,9598231.0,1.08,10.56
FruitTech,2025-Q3,FruitTech_Core,EMEA,Advertiser,advertiser,2333,,14280904.73,14280904.73,6121.26,711909508.0,0.0075,5336233.0,2.68,20.06
FruitTech,2025-Q4,FruitTech_Core,EMEA,Advertiser,advertiser,2387,,4859072.66,4859072.66,2035.64,264799600.0,0.006,1588797.0,3.06,18.35
FruitTech,2026-Q1,FruitTech_Core,EMEA,Advertiser,advertiser,2192,,26068057.15,26068057.15,11892.36,1231367839.0,0.0162,19912982.0,1.31,21.17
FruitTech,2026-Q2,FruitTech_Core,EMEA,Advertiser,advertiser,2214,,8083616.8,8083616.8,3651.14,531816895.0,0.0129,6878703.0,1.18,15.2
FruitTech,2025-Q2,FruitTech_Digital,NA,Consumer_Standard,ad_supported,6874654,163283793.7,23436227.17,186720020.87,27.16,937074257.0,0.0142,13319492.0,1.76,25.01
FruitTech,2025-Q3,FruitTech_Digital,NA,Consumer_Standard,ad_supported,6951694,172244371.52,21977224.99,194221596.51,27.94,966456684.0,0.0111,10724876.0,2.05,22.74
FruitTech,2025-Q4,FruitTech_Digital,NA,Consumer_Standard,ad_supported,6869870,169453423.91,23978457.53,193431881.44,28.16,968435280.0,0.0125,12133973.0,1.98,24.76
FruitTech,2026-Q1,FruitTech_Digital,NA,Consumer_Standard,ad_supported,6280571,157786960.13,17742098.77,175529058.9,27.95,653966044.0,0.0092,5985001.0,2.96,27.13
FruitTech,2026-Q2,FruitTech_Digital,NA,Consumer_Standard,ad_supported,6906603,162410535.36,4130111.08,166540646.44,24.11,333342299.0,0.0141,4693698.0,0.88,12.39
FruitTech,2025-Q2,FruitTech_Digital,NA,Consumer_Premium,subscription,3712235,178248337.97,,178248337.97,48.02,,,,,
FruitTech,2025-Q3,FruitTech_Digital,NA,Consumer_Premium,subscription,3644516,175780157.68,,175780157.68,48.23,,,,,
FruitTech,2025-Q4,FruitTech_Digital,NA,Consumer_Premium,subscription,3830397,192969824.01,,192969824.01,50.38,,,,,
FruitTech,2026-Q1,FruitTech_Digital,NA,Consumer_Premium,subscription,3498816,171387570.21,,171387570.21,48.98,,,,,
FruitTech,2026-Q2,FruitTech_Digital,NA,Consumer_Premium,subscription,3608597,184280549.49,,184280549.49,51.07,,,,,
FruitTech,2025-Q2,FruitTech_Digital,NA,Enterprise_SMB,subscription,20610,42897496.56,,42897496.56,2081.39,,,,,
FruitTech,2025-Q3,FruitTech_Digital,NA,Enterprise_SMB,subscription,20152,42330171.4,,42330171.4,2100.54,,,,,
FruitTech,2025-Q4,FruitTech_Digital,NA,Enterprise_SMB,subscription,19727,42377418.17,,42377418.17,2148.19,,,,,
FruitTech,2026-Q1,FruitTech_Digital,NA,Enterprise_SMB,subscription,19760,40058638.61,,40058638.61,2027.26,,,,,
FruitTech,2026-Q2,FruitTech_Digital,NA,Enterprise_SMB,subscription,20363,41689680.14,,41689680.14,2047.33,,,,,
FruitTech,2025-Q2,FruitTech_Digital,NA,Enterprise_Corp,subscription,5444,364866187.38,,364866187.38,67021.71,,,,,
FruitTech,2025-Q3,FruitTech_Digital,NA,Enterprise_Corp,subscription,6008,412135025.44,,412135025.44,68597.71,,,,,
FruitTech,2025-Q4,FruitTech_Digital,NA,Enterprise_Corp,subscription,5668,371162437.82,,371162437.82,65483.85,,,,,
FruitTech,2026-Q1,FruitTech_Digital,NA,Enterprise_Corp,subscription,5494,378358902.42,,378358902.42,68867.66,,,,,
FruitTech,2026-Q2,FruitTech_Digital,NA,Enterprise_Corp,subscription,5422,379781954.1,,379781954.1,70044.62,,,,,
FruitTech,2025-Q2,FruitTech_Digital,NA,Advertiser,advertiser,3464,,89017768.52,89017768.52,25697.97,3375721218.0,0.0114,38611633.0,2.31,26.37
FruitTech,2025-Q3,FruitTech_Digital,NA,Advertiser,advertiser,3470,,19587297.39,19587297.39,5644.75,713043225.0,0.015,10662530.0,1.84,27.47
FruitTech,2025-Q4,FruitTech_Digital,NA,Advertiser,advertiser,3447,,63266906.34,63266906.34,18354.19,2209811608.0,0.0128,28226389.0,2.24,28.63
FruitTech,2026-Q1,FruitTech_Digital,NA,Advertiser,advertiser,3703,,82450324.03,82450324.03,22265.82,2814004233.0,0.0064,18086492.0,4.56,29.3
FruitTech,2026-Q2,FruitTech_Digital,NA,Advertiser,advertiser,3689,,54467126.05,54467126.05,14764.74,1932143528.0,0.0118,22718534.0,2.4,28.19
FruitTech,2025-Q2,FruitTech_Digital,EMEA,Consumer_Standard,ad_supported,9148813,171108780.5,9561549.18,180670329.68,19.75,858307826.0,0.0087,7465860.0,1.28,11.14
FruitTech,2025-Q3,FruitTech_Digital,EMEA,Consumer_Standard,ad_supported,8962599,170476063.51,20574415.95,191050479.46,21.32,1237186768.0,0.0117,14468876.0,1.42,16.63
FruitTech,2025-Q4,FruitTech_Digital,EMEA,Consumer_Standard,ad_supported,9432170,179413360.1,13798547.07,193211907.17,20.48,1150837954.0,0.0107,12343174.0,1.12,11.99
FruitTech,2026-Q1,FruitTech_Digital,EMEA,Consumer_Standard,ad_supported,10121649,188537117.07,12632488.61,201169605.68,19.88,876039432.0,0.0123,10777062.0,1.17,14.42
FruitTech,2026-Q2,FruitTech_Digital,EMEA,Consumer_Standard,ad_supported,8948153,173261400.73,6540892.59,179802293.32,20.09,377431771.0,0.0077,2893847.0,2.26,17.33
FruitTech,2025-Q2,FruitTech_Digital,EMEA,Consumer_Premium,subscription,3735619,135560359.47,,135560359.47,36.29,,,,,
FruitTech,2025-Q3,FruitTech_Digital,EMEA,Consumer_Premium,subscription,3518674,130589989.69,,130589989.69,37.11,,,,,
FruitTech,2025-Q4,FruitTech_Digital,EMEA,Consumer_Premium,subscription,3539246,126281463.73,,126281463.73,35.68,,,,,
FruitTech,2026-Q1,FruitTech_Digital,EMEA,Consumer_Premium,subscription,3439767,124589920.72,,124589920.72,36.22,,,,,
FruitTech,2026-Q2,FruitTech_Digital,EMEA,Consumer_Premium,subscription,3577760,127791141.34,,127791141.34,35.72,,,,,
FruitTech,2025-Q2,FruitTech_Digital,EMEA,Enterprise_SMB,subscription,52282,88776349.7,,88776349.7,1698.03,,,,,
FruitTech,2025-Q3,FruitTech_Digital,EMEA,Enterprise_SMB,subscription,49656,81380345.71,,81380345.71,1638.88,,,,,
FruitTech,2025-Q4,FruitTech_Digital,EMEA,Enterprise_SMB,subscription,53064,84435865.94,,84435865.94,1591.21,,,,,
FruitTech,2026-Q1,FruitTech_Digital,EMEA,Enterprise_SMB,subscription,52418,88104422.23,,88104422.23,1680.8,,,,,
FruitTech,2026-Q2,FruitTech_Digital,EMEA,Enterprise_SMB,subscription,54397,91395428.36,,91395428.36,1680.16,,,,,
FruitTech,2025-Q2,FruitTech_Digital,EMEA,Enterprise_Corp,subscription,15354,165424797.64,,165424797.64,10774.05,,,,,
FruitTech,2025-Q3,FruitTech_Digital,EMEA,Enterprise_Corp,subscription,15050,163175215.0,,163175215.0,10842.21,,,,,
FruitTech,2025-Q4,FruitTech_Digital,EMEA,Enterprise_Corp,subscription,14770,157418652.82,,157418652.82,10658.0,,,,,
FruitTech,2026-Q1,FruitTech_Digital,EMEA,Enterprise_Corp,subscription,15781,169707276.36,,169707276.36,10753.9,,,,,
FruitTech,2026-Q2,FruitTech_Digital,EMEA,Enterprise_Corp,subscription,16305,169251653.21,,169251653.21,10380.35,,,,,
FruitTech,2025-Q2,FruitTech_Digital,EMEA,Advertiser,advertiser,1124,,8493767.83,8493767.83,7556.73,478791873.0,0.016,7656692.0,1.11,17.74
FruitTech,2025-Q3,FruitTech_Digital,EMEA,Advertiser,advertiser,1134,,12123239.17,12123239.17,10690.69,433127516.0,0.0186,8071677.0,1.5,27.99
FruitTech,2025-Q4,FruitTech_Digital,EMEA,Advertiser,advertiser,1195,,11449767.13,11449767.13,9581.4,757259731.0,0.0068,5118429.0,2.24,15.12
FruitTech,2026-Q1,FruitTech_Digital,EMEA,Advertiser,advertiser,1135,,6281041.81,6281041.81,5533.96,334631956.0,0.0151,5050081.0,1.24,18.77
FruitTech,2026-Q2,FruitTech_Digital,EMEA,Advertiser,advertiser,1167,,10137555.0,10137555.0,8686.85,524446715.0,0.0139,7274417.0,1.39,19.33
StreamFlix,2025-Q2,StreamFlix_Core,NA,Consumer_Standard,ad_supported,10245289,184415202.0,18304633.24,202719835.24,19.79,1175634762.0,0.0112,13131240.0,1.39,15.57
StreamFlix,2025-Q3,StreamFlix_Core,NA,Consumer_Standard,ad_supported,10754875,201838206.39,32571474.46,234409680.85,21.8,1354886625.0,0.0083,11184082.0,2.91,24.04
StreamFlix,2025-Q4,StreamFlix_Core,NA,Consumer_Standard,ad_supported,10911390,198651476.41,55940407.94,254591884.35,23.33,2160695556.0,0.0141,30394983.0,1.84,25.89
StreamFlix,2026-Q1,StreamFlix_Core,NA,Consumer_Standard,ad_supported,10732296,198811689.51,30030757.22,228842446.73,21.32,1306821463.0,0.0124,16209106.0,1.85,22.98
StreamFlix,2026-Q2,StreamFlix_Core,NA,Consumer_Standard,ad_supported,11001372,206863747.51,40613350.88,247477098.39,22.5,1566873105.0,0.0113,17680247.0,2.3,25.92
StreamFlix,2025-Q2,StreamFlix_Core,NA,Consumer_Premium,subscription,3330658,149520584.91,,149520584.91,44.89,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,NA,Consumer_Premium,subscription,3608024,170656250.02,,170656250.02,47.3,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,NA,Consumer_Premium,subscription,3223167,148806625.59,,148806625.59,46.17,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,NA,Consumer_Premium,subscription,3516875,164146264.82,,164146264.82,46.67,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,NA,Consumer_Premium,subscription,3365207,163659704.01,,163659704.01,48.63,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,NA,Enterprise_SMB,subscription,67943,44316173.04,,44316173.04,652.26,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,NA,Enterprise_SMB,subscription,68606,45321059.0,,45321059.0,660.6,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,NA,Enterprise_SMB,subscription,67913,44404248.96,,44404248.96,653.84,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,NA,Enterprise_SMB,subscription,66849,43251564.77,,43251564.77,647.0,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,NA,Enterprise_SMB,subscription,67702,43968768.52,,43968768.52,649.45,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,NA,Enterprise_Corp,subscription,15531,742176524.55,,742176524.55,47786.78,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,NA,Enterprise_Corp,subscription,14815,708372559.87,,708372559.87,47814.55,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,NA,Enterprise_Corp,subscription,15225,730238814.0,,730238814.0,47963.14,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,NA,Enterprise_Corp,subscription,16399,772628153.09,,772628153.09,47114.35,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,NA,Enterprise_Corp,subscription,15462,757628353.13,,757628353.13,48999.38,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,NA,Advertiser,advertiser,6675,,302499683.65,302499683.65,45318.3,11684035676.0,0.0108,126243400.0,2.4,25.89
StreamFlix,2025-Q3,StreamFlix_Core,NA,Advertiser,advertiser,6230,,260073740.51,260073740.51,41745.38,9481361302.0,0.019,180491549.0,1.44,27.43
StreamFlix,2025-Q4,StreamFlix_Core,NA,Advertiser,advertiser,6106,,164816002.54,164816002.54,26992.47,6916324068.0,0.0111,76923866.0,2.14,23.83
StreamFlix,2026-Q1,StreamFlix_Core,NA,Advertiser,advertiser,5976,,61618594.37,61618594.37,10311.01,2230941143.0,0.0145,32369728.0,1.9,27.62
StreamFlix,2026-Q2,StreamFlix_Core,NA,Advertiser,advertiser,6332,,341000991.75,341000991.75,53853.6,10787756778.0,0.0149,160707254.0,2.12,31.61
StreamFlix,2025-Q2,StreamFlix_Core,EMEA,Consumer_Standard,ad_supported,4315283,72762225.87,6648646.79,79410872.66,18.4,620788683.0,0.0094,5857379.0,1.14,10.71
StreamFlix,2025-Q3,StreamFlix_Core,EMEA,Consumer_Standard,ad_supported,4638366,78125837.5,23502255.64,101628093.14,21.91,1051084778.0,0.0147,15494707.0,1.52,22.36
StreamFlix,2025-Q4,StreamFlix_Core,EMEA,Consumer_Standard,ad_supported,4177549,68007159.37,5240418.66,73247578.03,17.53,508778511.0,0.0084,4297927.0,1.22,10.3
StreamFlix,2026-Q1,StreamFlix_Core,EMEA,Consumer_Standard,ad_supported,4393321,70655649.88,14787775.14,85443425.02,19.45,977381040.0,0.0112,10902778.0,1.36,15.13
StreamFlix,2026-Q2,StreamFlix_Core,EMEA,Consumer_Standard,ad_supported,4516911,76023620.71,11700870.22,87724490.93,19.42,814256800.0,0.0174,14138291.0,0.83,14.37
StreamFlix,2025-Q2,StreamFlix_Core,EMEA,Consumer_Premium,subscription,4300229,175621062.86,,175621062.86,40.84,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,EMEA,Consumer_Premium,subscription,4555582,183809168.48,,183809168.48,40.35,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,EMEA,Consumer_Premium,subscription,4892023,200768623.92,,200768623.92,41.04,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,EMEA,Consumer_Premium,subscription,4689340,187009507.65,,187009507.65,39.88,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,EMEA,Consumer_Premium,subscription,4417180,180484411.8,,180484411.8,40.86,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,EMEA,Enterprise_SMB,subscription,11102,9646053.35,,9646053.35,868.86,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,EMEA,Enterprise_SMB,subscription,11867,10301779.22,,10301779.22,868.1,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,EMEA,Enterprise_SMB,subscription,11528,9926547.19,,9926547.19,861.08,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,EMEA,Enterprise_SMB,subscription,11789,10312140.14,,10312140.14,874.73,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,EMEA,Enterprise_SMB,subscription,12109,10851555.41,,10851555.41,896.16,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,EMEA,Enterprise_Corp,subscription,4673,301295437.07,,301295437.07,64475.81,,,,,
StreamFlix,2025-Q3,StreamFlix_Core,EMEA,Enterprise_Corp,subscription,4535,293680417.46,,293680417.46,64758.64,,,,,
StreamFlix,2025-Q4,StreamFlix_Core,EMEA,Enterprise_Corp,subscription,4759,311944322.86,,311944322.86,65548.29,,,,,
StreamFlix,2026-Q1,StreamFlix_Core,EMEA,Enterprise_Corp,subscription,4886,303658880.14,,303658880.14,62148.77,,,,,
StreamFlix,2026-Q2,StreamFlix_Core,EMEA,Enterprise_Corp,subscription,4606,292625371.61,,292625371.61,63531.34,,,,,
StreamFlix,2025-Q2,StreamFlix_Core,EMEA,Advertiser,advertiser,2896,,41659281.8,41659281.8,14385.11,2873053917.0,0.0144,41287847.0,1.01,14.5
StreamFlix,2025-Q3,StreamFlix_Core,EMEA,Advertiser,advertiser,2914,,51789871.69,51789871.69,17772.78,2890059804.0,0.0149,43169382.0,1.2,17.92
StreamFlix,2025-Q4,StreamFlix_Core,EMEA,Advertiser,advertiser,2964,,30961870.15,30961870.15,10445.98,2319241210.0,0.0159,36969463.0,0.84,13.35
StreamFlix,2026-Q1,StreamFlix_Core,EMEA,Advertiser,advertiser,2777,,17265182.57,17265182.57,6217.21,1003206425.0,0.0098,9855724.0,1.75,17.21
StreamFlix,2026-Q2,StreamFlix_Core,EMEA,Advertiser,advertiser,2897,,18499377.08,18499377.08,6385.7,1288257457.0,0.0189,24370614.0,0.76,14.36
StreamFlix,2025-Q2,StreamFlix_Digital,NA,Consumer_Standard,ad_supported,10652889,239099042.74,44714805.3,283813848.04,26.64,2057745297.0,0.0088,18038462.0,2.48,21.73
StreamFlix,2025-Q3,StreamFlix_Digital,NA,Consumer_Standard,ad_supported,10896119,241995175.79,21768129.98,263763305.77,24.21,2157396430.0,0.013,28101024.0,0.77,10.09
StreamFlix,2025-Q4,StreamFlix_Digital,NA,Consumer_Standard,ad_supported,10848480,240042490.48,46849509.61,286892000.09,26.45,1708588972.0,0.0117,20058919.0,2.34,27.42
StreamFlix,2026-Q1,StreamFlix_Digital,NA,Consumer_Standard,ad_supported,10674066,228972764.11,18201204.54,247173968.65,23.16,865487615.0,0.0114,9879208.0,1.84,21.03
StreamFlix,2026-Q2,StreamFlix_Digital,NA,Consumer_Standard,ad_supported,10647585,247467119.31,13271679.73,260738799.04,24.49,1039285805.0,0.0104,10764065.0,1.23,12.77
StreamFlix,2025-Q2,StreamFlix_Digital,NA,Consumer_Premium,subscription,7264618,397477237.53,,397477237.53,54.71,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,NA,Consumer_Premium,subscription,7317691,417108387.0,,417108387.0,57.0,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,NA,Consumer_Premium,subscription,7193123,373768244.89,,373768244.89,51.96,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,NA,Consumer_Premium,subscription,6846158,390231006.0,,390231006.0,57.0,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,NA,Consumer_Premium,subscription,7026821,375707779.64,,375707779.64,53.47,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,NA,Enterprise_SMB,subscription,110849,133275219.01,,133275219.01,1202.31,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,NA,Enterprise_SMB,subscription,108469,130690142.48,,130690142.48,1204.86,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,NA,Enterprise_SMB,subscription,109349,137950203.02,,137950203.02,1261.56,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,NA,Enterprise_SMB,subscription,110356,126612297.24,,126612297.24,1147.31,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,NA,Enterprise_SMB,subscription,108425,133136876.89,,133136876.89,1227.92,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,NA,Enterprise_Corp,subscription,10217,767321092.53,,767321092.53,75102.39,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,NA,Enterprise_Corp,subscription,10701,830938976.69,,830938976.69,77650.59,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,NA,Enterprise_Corp,subscription,10101,728028088.82,,728028088.82,72074.85,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,NA,Enterprise_Corp,subscription,10260,739807066.3,,739807066.3,72105.95,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,NA,Enterprise_Corp,subscription,10051,683387687.19,,683387687.19,67992.01,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,NA,Advertiser,advertiser,3137,,114168024.54,114168024.54,36394.01,3193511176.0,0.0141,44880019.0,2.54,35.75
StreamFlix,2025-Q3,StreamFlix_Digital,NA,Advertiser,advertiser,3125,,30923997.87,30923997.87,9895.68,1091178471.0,0.0195,21250851.0,1.46,28.34
StreamFlix,2025-Q4,StreamFlix_Digital,NA,Advertiser,advertiser,3150,,87770881.91,87770881.91,27863.77,2119557641.0,0.0156,33107340.0,2.65,41.41
StreamFlix,2026-Q1,StreamFlix_Digital,NA,Advertiser,advertiser,3068,,66324748.67,66324748.67,21618.24,2362833939.0,0.0186,43856591.0,1.51,28.07
StreamFlix,2026-Q2,StreamFlix_Digital,NA,Advertiser,advertiser,2843,,132362558.17,132362558.17,46557.35,4561080571.0,0.0199,90673136.0,1.46,29.02
StreamFlix,2025-Q2,StreamFlix_Digital,EMEA,Consumer_Standard,ad_supported,8122496,161015876.66,9202468.45,170218345.11,20.96,759279575.0,0.0109,8275532.0,1.11,12.12
StreamFlix,2025-Q3,StreamFlix_Digital,EMEA,Consumer_Standard,ad_supported,8407751,185243071.99,10286316.42,195529388.41,23.26,632614786.0,0.0141,8950547.0,1.15,16.26
StreamFlix,2025-Q4,StreamFlix_Digital,EMEA,Consumer_Standard,ad_supported,8810958,180801903.34,18433565.38,199235468.72,22.61,1140690927.0,0.0104,11902244.0,1.55,16.16
StreamFlix,2026-Q1,StreamFlix_Digital,EMEA,Consumer_Standard,ad_supported,8102928,166329831.6,12956488.16,179286319.76,22.13,811810035.0,0.0155,12587997.0,1.03,15.96
StreamFlix,2026-Q2,StreamFlix_Digital,EMEA,Consumer_Standard,ad_supported,8571623,179448308.63,16870061.88,196318370.51,22.9,1692082435.0,0.0116,19615751.0,0.86,9.97
StreamFlix,2025-Q2,StreamFlix_Digital,EMEA,Consumer_Premium,subscription,2377739,89472232.26,,89472232.26,37.63,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,EMEA,Consumer_Premium,subscription,2478880,94088316.83,,94088316.83,37.96,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,EMEA,Consumer_Premium,subscription,2270544,82226027.72,,82226027.72,36.21,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,EMEA,Consumer_Premium,subscription,2390416,92813995.42,,92813995.42,38.83,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,EMEA,Consumer_Premium,subscription,2471482,92798452.05,,92798452.05,37.55,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,EMEA,Enterprise_SMB,subscription,27383,29965781.49,,29965781.49,1094.32,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,EMEA,Enterprise_SMB,subscription,27171,28990714.62,,28990714.62,1066.97,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,EMEA,Enterprise_SMB,subscription,28131,31386410.45,,31386410.45,1115.72,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,EMEA,Enterprise_SMB,subscription,27897,28130970.69,,28130970.69,1008.39,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,EMEA,Enterprise_SMB,subscription,28734,30306091.01,,30306091.01,1054.71,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,EMEA,Enterprise_Corp,subscription,12670,701859260.44,,701859260.44,55395.36,,,,,
StreamFlix,2025-Q3,StreamFlix_Digital,EMEA,Enterprise_Corp,subscription,12115,649772631.22,,649772631.22,53633.73,,,,,
StreamFlix,2025-Q4,StreamFlix_Digital,EMEA,Enterprise_Corp,subscription,13092,700460342.96,,700460342.96,53502.93,,,,,
StreamFlix,2026-Q1,StreamFlix_Digital,EMEA,Enterprise_Corp,subscription,12081,667248860.59,,667248860.59,55231.26,,,,,
StreamFlix,2026-Q2,StreamFlix_Digital,EMEA,Enterprise_Corp,subscription,13286,721028105.4,,721028105.4,54269.77,,,,,
StreamFlix,2025-Q2,StreamFlix_Digital,EMEA,Advertiser,advertiser,3251,,16427911.5,16427911.5,5053.19,1168414758.0,0.0152,17801029.0,0.92,14.06
StreamFlix,2025-Q3,StreamFlix_Digital,EMEA,Advertiser,advertiser,3347,,36047288.52,36047288.52,10770.03,1843851075.0,0.0114,21062618.0,1.71,19.55
StreamFlix,2025-Q4,StreamFlix_Digital,EMEA,Advertiser,advertiser,3433,,37667698.25,37667698.25,10972.24,2663910767.0,0.0112,29861830.0,1.26,14.14
StreamFlix,2026-Q1,StreamFlix_Digital,EMEA,Advertiser,advertiser,3288,,33742828.11,33742828.11,10262.42,2195369428.0,0.006,13172216.0,2.56,15.37
StreamFlix,2026-Q2,StreamFlix_Digital,EMEA,Advertiser,advertiser,3378,,27421410.46,27421410.46,8117.65,1276007932.0,0.0082,10507410.0,2.61,21.49
RideFlow,2025-Q2,RideFlow_Core,NA,Consumer_Standard,ad_supported,4517957,124240951.09,11421222.63,135662173.72,30.03,554428283.0,0.0054,3003015.0,3.8,20.6
RideFlow,2025-Q3,RideFlow_Core,NA,Consumer_Standard,ad_supported,4865466,130358952.36,8266468.1,138625420.46,28.49,254118294.0,0.0144,3659651.0,2.26,32.53
RideFlow,2025-Q4,RideFlow_Core,NA,Consumer_Standard,ad_supported,4526755,122557783.17,7519486.37,130077269.54,28.74,277062873.0,0.0064,1782456.0,4.22,27.14
RideFlow,2026-Q1,RideFlow_Core,NA,Consumer_Standard,ad_supported,4456445,121011375.28,8659151.24,129670526.52,29.1,506976068.0,0.0081,4119669.0,2.1,17.08
RideFlow,2026-Q2,RideFlow_Core,NA,Consumer_Standard,ad_supported,4662648,129407911.87,14895204.61,144303116.48,30.95,599163500.0,0.0112,6716826.0,2.22,24.86
RideFlow,2025-Q2,RideFlow_Core,NA,Consumer_Premium,subscription,4599940,237890769.47,,237890769.47,51.72,,,,,
RideFlow,2025-Q3,RideFlow_Core,NA,Consumer_Premium,subscription,4888241,245454557.89,,245454557.89,50.21,,,,,
RideFlow,2025-Q4,RideFlow_Core,NA,Consumer_Premium,subscription,4414676,228030068.66,,228030068.66,51.65,,,,,
RideFlow,2026-Q1,RideFlow_Core,NA,Consumer_Premium,subscription,4612223,230673008.38,,230673008.38,50.01,,,,,
RideFlow,2026-Q2,RideFlow_Core,NA,Consumer_Premium,subscription,4423171,227202017.03,,227202017.03,51.37,,,,,
RideFlow,2025-Q2,RideFlow_Core,NA,Enterprise_SMB,subscription,127897,196599392.74,,196599392.74,1537.17,,,,,
RideFlow,2025-Q3,RideFlow_Core,NA,Enterprise_SMB,subscription,124844,178722823.18,,178722823.18,1431.57,,,,,
RideFlow,2025-Q4,RideFlow_Core,NA,Enterprise_SMB,subscription,119076,173048242.3,,173048242.3,1453.26,,,,,
RideFlow,2026-Q1,RideFlow_Core,NA,Enterprise_SMB,subscription,121729,181907340.53,,181907340.53,1494.36,,,,,
